Customer ID,Customer Name,City,Premise,Sales Rep Assigned,Product ID,Product Name,Brand Family,Placement Count,Case Equiv
19027,Goffle Road Wine and More,Hawthorne,Off Premise,Mike Ast,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
19027,Goffle Road Wine and More,Hawthorne,Off Premise,Mike Ast,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
20069,Segundo's (P),Paterson,Off Premise,Javier Melo,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
20069,Segundo's (P),Paterson,Off Premise,Javier Melo,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
20069,Segundo's (P),Paterson,Off Premise,Javier Melo,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
20069,Segundo's (P),Paterson,Off Premise,Javier Melo,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
20069,Segundo's (P),Paterson,Off Premise,Javier Melo,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
21001,Rocky's Liquor Store,Paterson,Off Premise,Derrick Laws,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
21001,Rocky's Liquor Store,Paterson,Off Premise,Derrick Laws,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
21001,Rocky's Liquor Store,Paterson,Off Premise,Derrick Laws,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
21026,C Town Supermarket(P),Paterson,Off Premise,Javier Melo,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
21026,C Town Supermarket(P),Paterson,Off Premise,Javier Melo,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
21026,C Town Supermarket(P),Paterson,Off Premise,Javier Melo,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
21026,C Town Supermarket(P),Paterson,Off Premise,Javier Melo,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
21026,C Town Supermarket(P),Paterson,Off Premise,Javier Melo,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
23002,Valley Liquors (A),Clifton,Off Premise,Jim Heaney,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,2.00
23002,Valley Liquors (A),Clifton,Off Premise,Jim Heaney,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,2.00
23002,Valley Liquors (A),Clifton,Off Premise,Jim Heaney,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
23002,Valley Liquors (A),Clifton,Off Premise,Jim Heaney,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,2.00
23002,Valley Liquors (A),Clifton,Off Premise,Jim Heaney,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,2.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,2.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
23004,Shop Rite Wines/Spirits,Clifton,Off Premise,Derrick Laws,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
23006,46 Discount Liquor Store,Clifton,Off Premise,Chris Payton,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,2.00
23006,46 Discount Liquor Store,Clifton,Off Premise,Chris Payton,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,2.00
23006,46 Discount Liquor Store,Clifton,Off Premise,Chris Payton,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,2.00
23006,46 Discount Liquor Store,Clifton,Off Premise,Chris Payton,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
23006,46 Discount Liquor Store,Clifton,Off Premise,Chris Payton,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,2.00
24016,Broad Liquors (A),Clifton,Off Premise,Jim Heaney,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,3.00
24016,Broad Liquors (A),Clifton,Off Premise,Jim Heaney,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,2.00
24016,Broad Liquors (A),Clifton,Off Premise,Jim Heaney,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,2.00
24019,Sharky's Wings(P),Clifton,On Premise,Allison Scott,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
24019,Sharky's Wings(P),Clifton,On Premise,Allison Scott,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,2.00
25008,Clifton Commons S & W,Clifton,Off Premise,Jim Heaney,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
25008,Clifton Commons S & W,Clifton,Off Premise,Jim Heaney,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,2.00
25008,Clifton Commons S & W,Clifton,Off Premise,Jim Heaney,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,2.00
25008,Clifton Commons S & W,Clifton,Off Premise,Jim Heaney,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,2.00
25008,Clifton Commons S & W,Clifton,Off Premise,Jim Heaney,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,2.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
25017,Savers Club Liquor Locker,Clifton,Off Premise,Jim Heaney,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
25045,Clifton Disc Liq (A),Clifton,Off Premise,Chris Payton,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
25045,Clifton Disc Liq (A),Clifton,Off Premise,Chris Payton,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,2.00
25045,Clifton Disc Liq (A),Clifton,Off Premise,Chris Payton,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
25045,Clifton Disc Liq (A),Clifton,Off Premise,Chris Payton,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
25045,Clifton Disc Liq (A),Clifton,Off Premise,Chris Payton,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
25045,Clifton Disc Liq (A),Clifton,Off Premise,Chris Payton,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
25045,Clifton Disc Liq (A),Clifton,Off Premise,Chris Payton,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
25045,Clifton Disc Liq (A),Clifton,Off Premise,Chris Payton,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
25056,Emerald Corner (Z),Clifton,On Premise,Allison Scott,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
28015,K Of C N Arlington (Z),North Arlington,On Premise,Robin Feldman,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
29009,Quick Buy,Lyndhurst,Off Premise,Jim Heaney,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
29011,World of Wine & Liquor,Lyndhurst,Off Premise,Jim Heaney,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
30010,Krauser Food & Liq(A),Rutherford,Off Premise,Jim Heaney,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,3.00
30010,Krauser Food & Liq(A),Rutherford,Off Premise,Jim Heaney,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,4.00
30010,Krauser Food & Liq(A),Rutherford,Off Premise,Jim Heaney,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,3.00
30010,Krauser Food & Liq(A),Rutherford,Off Premise,Jim Heaney,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,2.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
31008,Metro Wine And Liq(A),East Rutherford,Off Premise,Matt Powierski,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
32017,Wine Grand (Carlstadt),Carlstadt,Off Premise,Matt Powierski,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
32023,Redd's Rest (Z),Carlstadt,On Premise,Nick Melissari,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,2.00
32023,Redd's Rest (Z),Carlstadt,On Premise,Nick Melissari,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
32023,Redd's Rest (Z),Carlstadt,On Premise,Nick Melissari,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,2.00
32023,Redd's Rest (Z),Carlstadt,On Premise,Nick Melissari,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,2.00
32023,Redd's Rest (Z),Carlstadt,On Premise,Nick Melissari,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,2.00
34009,The Wine Rack Hasbrouck Hts,Hasbrouck Hts,Off Premise,Chris Payton,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,2.00
34009,The Wine Rack Hasbrouck Hts,Hasbrouck Hts,Off Premise,Chris Payton,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
34009,The Wine Rack Hasbrouck Hts,Hasbrouck Hts,Off Premise,Chris Payton,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,2.00
34009,The Wine Rack Hasbrouck Hts,Hasbrouck Hts,Off Premise,Chris Payton,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,2.00
34009,The Wine Rack Hasbrouck Hts,Hasbrouck Hts,Off Premise,Chris Payton,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,2.00
35002,Woodridge Wines & Liq(A),Woodridge,Off Premise,Chris Payton,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,2.00
35002,Woodridge Wines & Liq(A),Woodridge,Off Premise,Chris Payton,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,2.00
35002,Woodridge Wines & Liq(A),Woodridge,Off Premise,Chris Payton,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,2.00
35002,Woodridge Wines & Liq(A),Woodridge,Off Premise,Chris Payton,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
35002,Woodridge Wines & Liq(A),Woodridge,Off Premise,Chris Payton,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,2.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
37002,Garfield Bar & Liq (P),Garfield,Off Premise,Matt Powierski,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
37006,Garfield Discount Liquors,Garfield,Off Premise,Matt Powierski,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
37006,Garfield Discount Liquors,Garfield,Off Premise,Matt Powierski,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
37006,Garfield Discount Liquors,Garfield,Off Premise,Matt Powierski,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
37006,Garfield Discount Liquors,Garfield,Off Premise,Matt Powierski,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
37006,Garfield Discount Liquors,Garfield,Off Premise,Matt Powierski,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
37010,Vfw Outwater (Z) Lane,Garfield,On Premise,Robin Feldman,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
37010,Vfw Outwater (Z) Lane,Garfield,On Premise,Robin Feldman,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
37034,Blackjack Mulligans(P) (Garfield),Garfield,On Premise,Nick Melissari,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
37034,Blackjack Mulligans(P) (Garfield),Garfield,On Premise,Nick Melissari,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,2.00
37034,Blackjack Mulligans(P) (Garfield),Garfield,On Premise,Nick Melissari,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
37044,Riverview Liquors & Bar,Garfield,Off Premise,Matt Powierski,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
37068,Whoopee Liq (A),Garfield,Off Premise,Matt Powierski,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
38007,Garden Liquors (P),Lodi,Off Premise,Chris Payton,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
38007,Garden Liquors (P),Lodi,Off Premise,Chris Payton,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,2.00
38007,Garden Liquors (P),Lodi,Off Premise,Chris Payton,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,2.00
38007,Garden Liquors (P),Lodi,Off Premise,Chris Payton,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,2.00
38007,Garden Liquors (P),Lodi,Off Premise,Chris Payton,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,2.00
38020,Lodi Lanes (A),Lodi,On Premise,Nick Melissari,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,2.00
38020,Lodi Lanes (A),Lodi,On Premise,Nick Melissari,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,2.00
38020,Lodi Lanes (A),Lodi,On Premise,Nick Melissari,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,2.00
38020,Lodi Lanes (A),Lodi,On Premise,Nick Melissari,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,2.00
38020,Lodi Lanes (A),Lodi,On Premise,Nick Melissari,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,2.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200891,Carbliss Pineapple 6/4/12 oz Can,Carbliss,1.00,1.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200884,Carbliss Cranberry 6/4/12 oz Can,Carbliss,1.00,1.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200890,Carbliss Peach 6/4/12 oz Can,Carbliss,1.00,1.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200885,Carbliss Grapefruit 6/4/12 oz Can,Carbliss,1.00,1.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200892,Carbliss Watermelon 6/4/12 oz Can,Carbliss,1.00,1.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200886,Carbliss Lemon Tea 6/4/12 oz Can,Carbliss,1.00,1.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200882,Carbliss Black Raspberry 6/4/12 oz Can,Carbliss,1.00,1.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200883,Carbliss Blood Orange 6/4/12 oz Can,Carbliss,1.00,1.00
39001,Home Wines & Liq 75 (A) (South Hackensack),South Hackensac,Off Premise,Phil Ernst,200887,Carbliss Lemon Lime 6/4/12 oz Can,Carbliss,1.00,1.00
39012,Wine And Liq Depot(A),South Hackensac,Off Premise,Dave Ehlers,200881,Carbliss Black Cherry 6/4/12 oz Can,Carbliss,1.00,1.00
